fold,m,repeat,seed,f134_gain,f135_gain,f136_gain,overall_pooled_auc,cold_pooled_auc,overall_auc,overall_auc_queries_used,cold_auc,cold_auc_queries_used,overall_ndcg@1,overall_map@1,cold_ndcg@1,cold_map@1,overall_ndcg@3,overall_map@3,cold_ndcg@3,cold_map@3,overall_ndcg@5,overall_map@5,cold_ndcg@5,cold_map@5,overall_ndcg@10,overall_map@10,cold_ndcg@10,cold_map@10
1,500,0,6000,5855.17755189538,2085.7866339683533,2050.5109369158745,0.7814845587062955,0.7655471911659733,0.7705108179196256,1279.0,0.746426629997539,1132.0,0.4329761904761944,0.24,0.39645238095238494,0.161,0.438861837884717,0.293375,0.40916182446345295,0.20916666666666667,0.4461678870703482,0.29218680555555554,0.4188651840737256,0.21587777777777778,0.466194510439957,0.2784484519085412,0.4450755601205816,0.2101795273526077
1,500,1,6001,5830.887048095465,2030.1592601835728,1983.5778168737888,0.780212953419156,0.7649802130225869,0.7691099467155991,1279.0,0.7461199267629618,1132.0,0.43940000000000357,0.237,0.399185714285718,0.1655,0.44121738027365803,0.2899583333333333,0.40605081457245523,0.2106666666666667,0.4477899101173811,0.2929,0.41984588232326886,0.21665694444444444,0.4672166984012242,0.2771357530234316,0.442892522155267,0.2107368638196019
1,500,2,6002,5914.1084071695805,2172.0775470137596,2128.040365844965,0.780483744128467,0.7654867067591826,0.7701816728194966,1279.0,0.7476919602366237,1132.0,0.4557571428571469,0.2545,0.3976714285714325,0.1655,0.4432326655641268,0.30104166666666665,0.4094173644041933,0.21316666666666667,0.45198793852051444,0.3009618055555555,0.41803652983480233,0.21977847222222224,0.46952908988138803,0.2827458838813303,0.44348779783872644,0.2122245063303099
1,500,3,6003,5823.412199422717,2088.5987208783627,1945.7320225983858,0.7821040180093162,0.7666223777875794,0.7709000367822109,1279.0,0.7477983330885114,1132.0,0.4415904761904801,0.2485,0.3873000000000035,0.159,0.43864941700964016,0.2992083333333333,0.40531282013526215,0.2087083333333333,0.44700602919175947,0.2965451388888889,0.415377564177103,0.2135027777777778,0.4669530900923779,0.2823020389266818,0.4411827251985608,0.20829382157029477
1,500,4,6004,5795.225199878216,1865.4277940392494,1955.4535931944847,0.7820581777570081,0.7662865528552496,0.7701696285414891,1279.0,0.7458968124591234,1132.0,0.43937619047619425,0.2395,0.39705238095238493,0.1585,0.43922195106272044,0.2894583333333333,0.4083325475994118,0.206375,0.44865719109955404,0.2896611111111111,0.4189789951614083,0.21027013888888887,0.46735235078367676,0.2760468028785588,0.44232315011772083,0.2048319314531368
2,500,0,7000,5774.26585650444,1865.6678239405155,1932.4476548433304,0.7915448965518572,0.7768381668492259,0.7621594104799646,1262.0,0.7351132540162645,1086.0,0.45333809523809937,0.237,0.3994238095238135,0.1445,0.4441573430600085,0.28525,0.4004721298593327,0.1847083333333333,0.4492867016933952,0.2880784722222222,0.41300289896462616,0.19019375,0.4680428329386488,0.27443672335600905,0.4403272299061039,0.1860730432728647
2,500,1,7001,5836.929673552513,1932.20653373003,2070.016536772251,0.7917425629056224,0.7781110378440883,0.7640791672957828,1262.0,0.7366614664180016,1086.0,0.450257142857147,0.237,0.3897047619047658,0.137,0.444582908187763,0.28375,0.4012303362035644,0.17933333333333332,0.4494229029255864,0.2863048611111111,0.41297442279030117,0.1852173611111111,0.4666443004070535,0.2713969023998488,0.4406619470387412,0.1838189767573696
2,500,2,7002,5750.043642431498,1759.6669683158398,1919.529565244913,0.7905456968762186,0.7753194524792371,0.7613260857326108,1262.0,0.733150526404247,1086.0,0.4580095238095283,0.2465,0.4030476190476233,0.145,0.4481830318367953,0.293625,0.4066175643060693,0.186375,0.4497961642327889,0.29112777777777776,0.4154505486200992,0.19204791666666665,0.46880746786266864,0.27633830168178386,0.4420570336195005,0.18720094316893424
2,500,3,7003,5757.130486637354,1866.439330816269,1856.8225291669369,0.7910838210441229,0.7768276901639757,0.7627155765273052,1262.0,0.7352922894941709,1086.0,0.4586761904761946,0.2395,0.39962857142857516,0.143,0.44850685911506255,0.287625,0.4056177140068798,0.18391666666666664,0.44978326323020534,0.28755,0.41468439120176187,0.18906388888888886,0.46865787272396536,0.27728003495842785,0.4425289919907821,0.1868230068972033
2,500,4,7004,5817.406305640936,1932.9945614039898,1918.9932895600796,0.789453789373636,0.7750039945870166,0.761452611364885,1262.0,0.732943235421202,1086.0,0.4481000000000043,0.231,0.39829523809524203,0.143,0.44405325746145075,0.28541666666666665,0.40296144390475047,0.18416666666666665,0.44941109138627633,0.2875694444444444,0.41291384235840395,0.1898138888888889,0.46444317495274784,0.2740090255731923,0.43926828142902286,0.1867367431185437
3,500,0,8000,5862.645441770554,2116.5505544543266,1956.918527185917,0.7900799508738825,0.776303235512705,0.7692167193684286,1236.0,0.7428764965283575,1103.0,0.4418714285714324,0.236,0.376545415564928,0.14157078539269635,0.43297944513860104,0.278,0.390154494989092,0.18325829581457395,0.44188837899676986,0.2793090277777778,0.40865722029607254,0.1896191151131121,0.46585624062023884,0.26542100662950363,0.43785328043560306,0.18747136394160796
3,500,1,8001,5770.424073785543,1825.5621243417263,1832.1861359328032,0.7914368652692463,0.7786124099023338,0.7691382760514107,1236.0,0.7470686031047251,1103.0,0.436938095238099,0.2315,0.3817718383001049,0.14507253626813407,0.43247751480690194,0.27554166666666663,0.3912727675717434,0.1857595464398866,0.4405664836704039,0.2766881944444444,0.40882634093668063,0.19162914790728697,0.46495395876038215,0.2643388346403376,0.43953972018013754,0.18970183457185885
3,500,2,8002,5709.448474675417,1854.6286026239395,1966.2438459992409,0.7920787503807867,0.7787129408478313,0.7691120111947901,1236.0,0.7453126252977927,1103.0,0.4454142857142896,0.236,0.3878796541127734,0.14057028514257128,0.43488812506898455,0.27558333333333335,0.39788078084570816,0.18455060863765213,0.4420730603498699,0.27595000000000003,0.41193898733367496,0.18960660885998554,0.46647836241404744,0.2631921552973041,0.44001611615376973,0.187724437851957
3,500,3,8003,5632.8889481425285,1719.9096381366253,1962.7089732289314,0.7908038327071507,0.7776195679691977,0.7701740445717916,1236.0,0.7456491085143728,1103.0,0.44938571428571805,0.234,0.3869792038876606,0.14157078539269635,0.4389513198610275,0.27970833333333334,0.3980418897802998,0.1853843588460897,0.44601041199070207,0.28107916666666666,0.41181601024269054,0.19289297426491023,0.4685845601758604,0.2653605571302595,0.4410237575879556,0.1897745816407826
3,500,4,8004,5793.6657756567,1837.1162472367287,2038.3802289664745,0.7934891799150708,0.7801997129225826,0.7705282562033464,1236.0,0.7466957532458101,1103.0,0.443728571428575,0.236,0.3909049762976751,0.14957478739369684,0.43234906294969166,0.27545833333333336,0.394722703040923,0.18676004669001167,0.4412288669114927,0.2785708333333333,0.4092306120686766,0.19425615585570566,0.46502628270315755,0.2636428161218191,0.4402090382652319,0.19128003422850254
4,500,0,9000,5932.829199790955,1780.7976495027542,2218.4862016141415,0.7878783746017411,0.773058102429431,0.7708749027441196,1276.0,0.7467921557012176,1128.0,0.461847619047623,0.2415,0.4008432787822515,0.14807403701850924,0.44898384144291886,0.289875,0.40982461522649305,0.1942637985659496,0.4567503797706564,0.2905229166666667,0.4213384761412841,0.20386234784058696,0.4756976108113928,0.2744757632590073,0.44674081776824187,0.19951068646568182
4,500,1,9001,6285.459696829319,1949.7365857064724,2293.83544626832,0.788941595726559,0.7736428807601445,0.7681252018941801,1276.0,0.7441852495661951,1128.0,0.45480952380952816,0.2385,0.4006384144453211,0.15457728864432216,0.44675486057549213,0.28833333333333333,0.40978770210532983,0.19859929964982492,0.45570424744362364,0.29098749999999995,0.4208296795722828,0.20487604913567894,0.47408955458127855,0.2756547382054674,0.44757741602292106,0.2030397551068303
4,500,2,9002,6047.7314247787,1974.4634759426117,2176.1179502904415,0.7895684854625848,0.7745911554178082,0.7693803775886614,1276.0,0.7452103936468543,1128.0,0.4607095238095279,0.2445,0.39154339074299355,0.1500750375187594,0.44830697455611435,0.29483333333333334,0.4068485094297878,0.19964148741037185,0.4543615106152104,0.29485,0.41796699025241296,0.20498165749541436,0.47429019300449105,0.27880223938649534,0.44504057049938717,0.20056145852908816
4,500,3,9003,6076.45550018549,1775.4239940941334,2160.220886141062,0.7873090092709515,0.7714168886407394,0.7685032382085409,1276.0,0.7439643949346219,1128.0,0.4548952380952423,0.2435,0.3953548202672798,0.1535767883941971,0.4481836185249822,0.2915833333333333,0.4053118529382895,0.1976404869101217,0.45203964536035174,0.29067152777777777,0.4178931347028485,0.20435981879828805,0.47281368681372526,0.27624031218505923,0.4451517794539517,0.20231474762009374
4,500,4,9004,5984.333885461092,1830.417689204216,2173.4212107658386,0.7888701768953066,0.7743020540979012,0.7678540207222905,1276.0,0.7449343045551798,1128.0,0.4531714285714328,0.2375,0.39503084875771544,0.15107553776888444,0.44973889846805737,0.290625,0.412881836287795,0.2010171752542938,0.4569103927694141,0.2915333333333333,0.42189852752951296,0.20496498249124562,0.47458031444176574,0.2777870964033762,0.4483506211422984,0.20224264736928807
5,500,0,10000,5817.456318885088,2078.4452683627605,1900.45383810997,0.7832595183088366,0.7677824811119296,0.7687707301451111,1306.0,0.7468915661763493,1146.0,0.46241428571428944,0.261,0.4152000000000035,0.1695,0.45014428433680287,0.3065416666666666,0.41666528851233703,0.2149583333333333,0.45676501644118844,0.30905763888888893,0.4305089269711709,0.21882083333333333,0.47946330306699575,0.2929868435846561,0.4531927032644258,0.21543354615457294
5,500,1,10001,6055.118422597647,2051.970916926861,1944.9696900248528,0.7830562562281017,0.7679619549023774,0.7697289453327869,1306.0,0.7477336630799707,1146.0,0.4568238095238135,0.253,0.40053809523809825,0.16,0.450734346790627,0.30666666666666664,0.41623089753729603,0.212375,0.4586307263346213,0.3086069444444444,0.43023056611124794,0.2162638888888889,0.4784124741510277,0.2935022191515495,0.45443675497991226,0.211986143707483
5,500,2,10002,5758.687228918076,1962.598908096552,2028.0295881032944,0.7844508132806494,0.7697398405118004,0.772478655078852,1306.0,0.7506094602862048,1146.0,0.4573047619047659,0.2545,0.41646666666667,0.1745,0.4506091096510872,0.30529166666666663,0.42201446019096295,0.22158333333333333,0.4558959497786614,0.30598263888888894,0.43184418679591724,0.22370902777777776,0.4782303500390523,0.290108622212774,0.45701030546944305,0.21961610827664402
5,500,3,10003,5925.066033601761,2093.3604178130627,1892.7227461636066,0.7834473160228375,0.7687428324447352,0.7679151703126249,1306.0,0.7469165815016882,1146.0,0.4588714285714324,0.255,0.41061904761905105,0.1655,0.451464914575355,0.3035833333333333,0.41639257975204114,0.21216666666666667,0.4571751784650482,0.3070597222222222,0.42945535046404804,0.21581805555555555,0.47685063670542666,0.2917741834372638,0.4534095983972628,0.21158580900415722
5,500,4,10004,5801.1565870940685,1999.0237601399422,1896.2520571053028,0.7850784372183975,0.7696359247543673,0.7713445180890253,1306.0,0.7492879458000842,1146.0,0.45927142857143227,0.2545,0.40832857142857487,0.173,0.4515427706966385,0.30604166666666666,0.41817740542986737,0.21558333333333332,0.46030015299181876,0.3079152777777778,0.43144968572375336,0.22233194444444446,0.47992249808725185,0.2926182573538675,0.45432868773418517,0.21724083451436133
1,600,0,7000,5630.654174387455,2055.603200316429,2008.4429551661015,0.7814306003435836,0.7658792154791975,0.7691480920473501,1279.0,0.7464428033176778,1132.0,0.44718571428571813,0.2455,0.3950666666666701,0.16,0.4384642598379445,0.29295833333333327,0.4045454271315778,0.2058333333333333,0.4493979460363437,0.29304930555555553,0.41814096170858917,0.21302291666666667,0.466069823298031,0.2775083701814059,0.44381785917135236,0.20758336120559334
1,600,1,7001,5661.910818010569,2062.7483561336994,2033.3950332701206,0.7818816880710213,0.765461448044604,0.7709021711161611,1279.0,0.7474785709149783,1132.0,0.4479238095238135,0.2435,0.39987619047619416,0.1605,0.4420566641549813,0.29254166666666664,0.4091089151036825,0.2094583333333333,0.4496054613273847,0.2944555555555555,0.4212740841055124,0.21718333333333334,0.4699428890766044,0.27886050233056187,0.4457863074333379,0.21001735331632654
1,600,2,7002,5752.195595949888,1870.412392616272,1830.3212495744228,0.7846814332663758,0.7706485542077142,0.7685380509477021,1279.0,0.7474607148431397,1132.0,0.44302857142857494,0.2445,0.4048571428571465,0.168,0.4398662360323234,0.29516666666666663,0.41036895533444184,0.2147083333333333,0.44948495385466225,0.2940083333333333,0.4228586599520277,0.2195951388888889,0.46779356056816745,0.2796399538611741,0.4450762843110948,0.2123117804390275
1,600,3,7003,5585.106795579195,2013.5708081126213,1952.093039214611,0.7840597872546098,0.769832209008682,0.7716118612573291,1279.0,0.7494898360101788,1132.0,0.4402190476190512,0.246,0.39812857142857544,0.164,0.4383928908212986,0.296125,0.4068814790780882,0.2079166666666667,0.4464862005345103,0.29544375,0.4190390855084917,0.2135576388888889,0.46742926716853656,0.2794409174225245,0.4449472734182692,0.20929739843159484
1,600,4,7004,5720.000522166491,1888.2686241269112,1985.5024740993977,0.7827596118163964,0.767546206749921,0.7694311034500275,1279.0,0.747083400795085,1132.0,0.45216190476190876,0.2485,0.3989380952380989,0.167,0.4472363021939916,0.3015833333333333,0.41280927168578785,0.212875,0.453569482705218,0.2985347222222222,0.42287717210823944,0.21801597222222222,0.4706677699530156,0.28248707144431845,0.44444800073753554,0.211989744425548
2,600,0,8000,5470.916918069124,1659.4664128422737,1680.8937853574753,0.791536683337991,0.7783565118732098,0.7628599494991585,1262.0,0.7370373230464667,1086.0,0.4588238095238138,0.2445,0.39886666666667053,0.1475,0.4485824610641137,0.291,0.4016306504989173,0.18441666666666662,0.4512299898331533,0.29020624999999994,0.4136779609628636,0.19022083333333334,0.4680720399168738,0.2769146785241875,0.44080931391560013,0.1866496657690854
2,600,1,8001,5596.795620560646,1727.0575199723244,1719.3649757802486,0.7898485623702916,0.7746030827704745,0.7618062747770782,1262.0,0.732715571279046,1086.0,0.4527380952380996,0.237,0.40098095238095655,0.141,0.44427142567752786,0.2836666666666666,0.400497539004836,0.18183333333333332,0.4480817525085437,0.28341875,0.4120842194479992,0.18637430555555556,0.46714025751328964,0.2727731930272108,0.4406073236851695,0.18293814499874025
2,600,2,8002,5508.183004647493,1671.099694788456,1902.9539034962654,0.791902606873032,0.7775804013961073,0.7603926057968742,1262.0,0.7321536473054892,1086.0,0.4560571428571475,0.2405,0.3927285714285757,0.1405,0.4502859221248804,0.289875,0.40657538429735585,0.18575,0.4519873961077091,0.2909611111111111,0.4168479987718035,0.19099930555555555,0.46921854810629143,0.2780161904761905,0.441085840679157,0.18665189436885865
2,600,3,8003,5460.493322432041,1625.376892387867,1763.182066977024,0.7930868086009477,0.7793587637325746,0.7621731418593488,1262.0,0.7359719167139321,1086.0,0.44962857142857554,0.2305,0.3956714285714323,0.1405,0.4438315515072775,0.280375,0.40306353733214656,0.18208333333333332,0.4480630194442647,0.28427777777777774,0.4143734333528238,0.18852222222222223,0.46495553750092206,0.2706278963529857,0.43913439256566206,0.1845361262282691
2,600,4,8004,5626.051997452974,1796.4837176203728,1844.7008471488953,0.7922170710997211,0.7779532785615505,0.7640240146490372,1262.0,0.7359072048405761,1086.0,0.45172857142857553,0.241,0.3943047619047658,0.144,0.44498519029062394,0.2887916666666666,0.40245727534071835,0.18612499999999998,0.44848893934100875,0.2904138888888889,0.4121819677237366,0.1915,0.466022713828597,0.2765609969450743,0.43895711028665085,0.1889421619110607
3,600,0,9000,5475.8515630066395,1654.1567499041557,1988.6155215203762,0.7933683246187447,0.7803754866368097,0.769617998999718,1236.0,0.7461845953726197,1103.0,0.4471523809523847,0.2315,0.38708878248648426,0.14157078539269635,0.4339755817573987,0.2730833333333333,0.3979712800687379,0.18625979656494912,0.44411812200220263,0.27467638888888896,0.4112703158103841,0.19417903396142513,0.4670316148048506,0.2624437415753339,0.44234104075020286,0.1898603205293753
3,600,1,9001,5496.938659250736,1717.3577837646008,1890.7212186157703,0.7927118841288808,0.7794603305488157,0.7729591354273025,1236.0,0.74854948444599,1103.0,0.4479761904761946,0.2315,0.38000428785821727,0.13856928464232116,0.4371320366432445,0.27570833333333333,0.39206628321892817,0.18259129564782392,0.4451753346909476,0.2784048611111111,0.40805301941386524,0.19017425379356342,0.46718550853780966,0.26584272431657846,0.4396226204181567,0.1882914825231966
3,600,2,9002,5327.227137118578,1605.5721918344498,1774.2149067223072,0.79435756795888,0.7811602266890756,0.7722294159522098,1236.0,0.7475057738629582,1103.0,0.4405619047619088,0.228,0.38244360275376077,0.14207103551775888,0.43170348084559945,0.27341666666666664,0.3916606821558005,0.185967983991996,0.4427814592900917,0.27553263888888885,0.40848847532037363,0.19251083875270972,0.4655772185685584,0.2630205598859915,0.4392118340586835,0.19002143590376694
3,600,3,9003,5401.154251039028,1783.8793681561947,1919.9233410209417,0.7932388457544376,0.7801871066208136,0.7711141331105851,1236.0,0.7475889911340102,1103.0,0.4365476190476226,0.2315,0.3770170799685583,0.1340670335167584,0.4300260800744109,0.271375,0.3921650367862073,0.1794647323661831,0.4397230954736173,0.27129930555555554,0.4078279450807162,0.1864418320271247,0.46494669479612405,0.25948250055114636,0.4385778631427916,0.1849021843373186
3,600,4,9004,5530.353543937206,1744.505338639021,1777.483175098896,0.7959855862540648,0.7838028734516662,0.7719694637722063,1236.0,0.7494527590478038,1103.0,0.44598571428571826,0.231,0.3814812167988784,0.14107053526763383,0.43635310757567897,0.27329166666666665,0.39746004128421575,0.18417542104385523,0.4447297135529636,0.2743097222222223,0.4116943595208005,0.19015271524651217,0.4682916304353002,0.2617811669343663,0.44203391217985627,0.18912896475637667
4,600,0,10000,5826.22190412879,1745.6378345787525,1946.4957883656025,0.7900963153171641,0.7767172839754164,0.7680466653398479,1276.0,0.7465519229581951,1128.0,0.44838571428571844,0.2375,0.4023154434360069,0.15107553776888444,0.44963996902860354,0.2861666666666666,0.4132803146682938,0.19793229948307486,0.4546479441870863,0.28805138888888887,0.4218938289774461,0.20517689400255684,0.474699080539602,0.27457201806185433,0.44870859812358493,0.20339529616156024
4,600,1,10001,5713.808719217777,1817.2706018686295,2039.3003098666668,0.7879795609338629,0.7728241389332178,0.7697725815047781,1276.0,0.7460826702049427,1128.0,0.4589523809523851,0.2405,0.4042592724933928,0.15907953976988495,0.44608474031163914,0.293,0.4106466985668887,0.2015591128897782,0.4540283238174372,0.2914173611111111,0.42133745011977053,0.2088641542993719,0.47260230777143075,0.276802022707231,0.44719291304170794,0.20627793488581025
4,600,2,10002,5673.700927764177,1681.6453130841255,1986.2983576357365,0.7872222790820458,0.771783374043553,0.7681413667276895,1276.0,0.7447331532147122,1128.0,0.45907619047619475,0.2435,0.4057743157292966,0.1570785392696348,0.4540864594253195,0.2935,0.41361344163530883,0.2032683008170752,0.4570854899906479,0.2942944444444444,0.4232458567236706,0.20874534489466956,0.47564564458353453,0.2787547762345679,0.45143249511198125,0.20378204613140533
4,600,3,10003,5597.158892303705,1774.7132638394833,1993.0707525014877,0.78793052091586,0.7716945656464567,0.7688442128286529,1276.0,0.7443584147632325,1128.0,0.4670095238095284,0.25,0.4102193954119953,0.15557778889444723,0.4569369548636099,0.2989583333333334,0.41669856753023604,0.20310155077538766,0.4601811296156765,0.2977576388888889,0.42728716030844693,0.20829373019843256,0.4765777386316305,0.2826817691798942,0.449669504814563,0.20595923733471672
4,600,4,10004,5666.574014306068,1743.932207584381,1925.8311095535755,0.7904916079983946,0.7761360246398328,0.7691880339787565,1276.0,0.7473306604592511,1128.0,0.45739047619048034,0.247,0.401100550275141,0.15957978989494748,0.45015684548830076,0.2965,0.41261481646091597,0.20443555110888775,0.456707595094532,0.29551875,0.4225522149269145,0.2116593018731588,0.4748988908342135,0.28011552996661626,0.44891166285476375,0.20721635430337995
5,600,0,11000,5524.063032537699,2043.4488146305084,1938.5028666853905,0.7848226430172657,0.7693849698363113,0.7701973139500649,1306.0,0.74642972032037,1146.0,0.4626380952380989,0.2575,0.4145285714285748,0.1735,0.45446833872869286,0.30545833333333333,0.42178791634225576,0.21791666666666665,0.4627113375633602,0.31165763888888887,0.4328966816076918,0.22243194444444445,0.4809490343854576,0.2966875936948854,0.4570485854105107,0.2178597004125724
5,600,1,11001,5612.266897767782,2003.8475639224052,1947.5039322376251,0.7854736897005462,0.7708936599882537,0.7713092719746291,1306.0,0.7495913839455622,1146.0,0.4539190476190514,0.2595,0.39891428571428905,0.1695,0.45038730970055446,0.30845833333333333,0.41398830028561345,0.21633333333333332,0.46041539071607834,0.31117083333333334,0.42822511995473755,0.22152916666666667,0.47910991763650385,0.2951389206979088,0.4527383221914632,0.21759008408919123
5,600,2,11002,5422.549012392759,2045.5566516816616,1885.634252667427,0.7849674715805157,0.7697932638382734,0.7706691922930625,1306.0,0.7481315390791861,1146.0,0.45609047619047977,0.2555,0.4078666666666699,0.169,0.44963263136065273,0.308625,0.41753610911188627,0.2172083333333333,0.4594933553931102,0.31029166666666663,0.43141067645042214,0.2218076388888889,0.47937447160486135,0.2939850051177878,0.45318982744491254,0.2158956925547997
5,600,3,11003,5474.970827996731,2090.690457522869,2018.328473418951,0.7867450799848958,0.7726083039837224,0.7713512577142072,1306.0,0.750539172678677,1146.0,0.46461428571428953,0.261,0.40391904761905106,0.163,0.45494060437796674,0.31066666666666665,0.4163818486087637,0.21275,0.4611464892362394,0.31118680555555556,0.428828275187106,0.21816666666666665,0.4801492499343414,0.2965082504251701,0.453629180301261,0.21206977442365832
5,600,4,11004,5476.952184379101,2101.243150770664,1855.7633053958416,0.7862424828056862,0.7717367308784084,0.7718541518637673,1306.0,0.7487882401102042,1146.0,0.4546190476190514,0.256,0.4049714285714317,0.1665,0.44975975034268023,0.30695833333333333,0.4126620491471466,0.21225,0.45702998427330577,0.3084173611111111,0.42681765983628134,0.21539305555555555,0.4776677007221027,0.291811262755102,0.4533927228498367,0.20984179728835978
1,700,0,8000,5439.395132124424,1746.6572751998901,1806.8082445561886,0.7830786197367521,0.7675961362676644,0.7695537805066405,1279.0,0.7467436793754566,1132.0,0.4422333333333371,0.245,0.39163809523809884,0.1585,0.43861320290007283,0.29733333333333334,0.4069796710180678,0.20774999999999996,0.4465622172598718,0.2957472222222223,0.41820783382774357,0.21170347222222222,0.46655780040811573,0.2777208094765684,0.4429455429254166,0.2056495779006047
1,700,1,8001,5314.846691548824,1877.2334148287773,1905.8356505930424,0.7811215903768043,0.7644401761210786,0.7704877544590213,1279.0,0.7465746726855755,1132.0,0.4453047619047654,0.249,0.40023333333333694,0.1635,0.4410166857566763,0.2992916666666667,0.4101344989689197,0.2124583333333333,0.4485336058821587,0.2985979166666667,0.42146365224838045,0.21725555555555556,0.467473285747192,0.2823782634164777,0.44434354321722835,0.2121917011526833
1,700,2,8002,5306.3366142213345,1734.8656353652477,1820.7575353980064,0.7821563294268308,0.7670606986320455,0.7712446471744088,1279.0,0.747096103944182,1132.0,0.44549523809524183,0.2425,0.40538571428571807,0.167,0.4406053006283664,0.29504166666666665,0.4105599308776667,0.20991666666666664,0.4487722217718768,0.29616805555555553,0.42054717471041714,0.21743611111111108,0.46900950193449775,0.28037100340136056,0.44590887231940673,0.2089214807728647
1,700,3,8003,5307.2758302390575,1737.8209434449673,1724.13731610775,0.7821452029676135,0.7668855399563657,0.7706328530367168,1279.0,0.7468422585593231,1132.0,0.4498809523809564,0.247,0.3974047619047658,0.1635,0.4410284261728939,0.2982083333333333,0.40806881273034873,0.20991666666666667,0.448394127343282,0.2986659722222222,0.42124974688613215,0.21517430555555556,0.46818265024481115,0.28246071499433106,0.4450469123923967,0.20874411068594106
1,700,4,8004,5336.525785475969,1881.7048188745975,1888.127879500389,0.782162096233926,0.7670548269003565,0.7710961877301736,1279.0,0.7489268924473277,1132.0,0.44488571428571827,0.2475,0.4053809523809563,0.1715,0.4395873285787796,0.29533333333333334,0.411194414809165,0.214125,0.448156235996057,0.29415555555555556,0.4230162987001914,0.21951041666666668,0.46846136897578566,0.27865206672020654,0.4470350934525231,0.21412109599395313
2,700,0,9000,5296.443713515997,1430.1754330396652,1645.6474214494228,0.791300059009336,0.7767667131862133,0.7629043915998783,1262.0,0.7355231005137467,1086.0,0.46616666666667106,0.2515,0.4080809523809566,0.1475,0.4513826458892302,0.29754166666666665,0.4053685707575706,0.18716666666666665,0.4538251629565907,0.29645625000000003,0.4156835282130048,0.1931166666666667,0.4691306255910636,0.28272279596560845,0.44156439257687535,0.18949934169501134
2,700,1,9001,5338.901601940393,1562.9830854833126,1693.6459716558456,0.791157513312238,0.7771925577541381,0.7643434519498853,1262.0,0.737941738811123,1086.0,0.443009523809528,0.234,0.3905761904761944,0.14,0.4435873184896874,0.2865,0.4009905148211037,0.18366666666666664,0.44657293766352935,0.2867548611111111,0.4125695340719883,0.1900798611111111,0.4654758254009278,0.27458038966049386,0.4400354316871409,0.18835569035021416
2,700,2,9002,5469.205995798111,1669.887380450964,1669.3624908328056,0.7912866446802893,0.7759872164053866,0.7618804868888128,1262.0,0.732271620698101,1086.0,0.45602857142857556,0.2455,0.3998238095238136,0.143,0.4468900889197382,0.29354166666666665,0.40441977075658475,0.18466666666666665,0.4502994976083006,0.2914006944444444,0.41474920607738597,0.19089166666666668,0.4670261977969107,0.2768943206727135,0.44117642525711276,0.18657314366024186
2,700,3,9003,5240.293358236551,1637.7583319842815,1715.8514697551727,0.7930722471268544,0.7780540083939591,0.7652538627114928,1262.0,0.7366281169837181,1086.0,0.45165238095238525,0.243,0.4031857142857184,0.144,0.4483786014618151,0.28983333333333333,0.40536404492719,0.18741666666666665,0.45298521837489525,0.2925930555555556,0.41661402802291936,0.19307638888888887,0.4698319604407575,0.2787142542989418,0.4435632556459857,0.18883072397014358
2,700,4,9004,5337.65829923749,1572.3013800680637,1728.851930230856,0.7914155066827991,0.7770734197774993,0.7638324172140681,1262.0,0.7349998189457132,1086.0,0.458100000000004,0.249,0.3981047619047659,0.1405,0.4489332057986084,0.29625,0.4060529376109352,0.1842083333333333,0.4536180641554079,0.29622291666666667,0.4138161476529229,0.18887777777777776,0.46775467523373065,0.28134311807130263,0.44145014743938366,0.18443864606953894
3,700,0,10000,5271.228761047125,1727.7115362882614,1949.3675057291985,0.7929386251458523,0.780854290452955,0.7705442515922057,1236.0,0.7472607832162311,1103.0,0.43949523809524177,0.2275,0.37906572333786215,0.13956978489244623,0.4348192254571778,0.2692083333333333,0.3920706663791403,0.1814240453560113,0.44247052853191166,0.26991319444444445,0.40780478644882007,0.19079470290700906,0.46547592919183634,0.2588279181626354,0.4382114120078071,0.18912663877920313
3,700,1,10001,5269.7299835681915,1658.1477307081223,1965.1532054692507,0.7932055468077711,0.7801887444988134,0.7723285934507566,1236.0,0.74855877948696,1103.0,0.4488714285714321,0.236,0.3838109530955981,0.14057028514257128,0.439263609354443,0.27804166666666663,0.3951753471790499,0.1813406703351676,0.4456479058023941,0.2797736111111111,0.41126562182440457,0.19034934133733533,0.46818189819311407,0.2656598989827412,0.4415727369466631,0.18807916162036675
3,700,2,10002,5208.806322306395,1633.3094497919083,1795.729777932167,0.7947911005954855,0.7815703468058128,0.7743379073188025,1236.0,0.7500463510828211,1103.0,0.44958571428571803,0.2345,0.3942399771314257,0.1455727863931966,0.4398090058327667,0.27741666666666664,0.4004173407209019,0.18830248457562113,0.448070943204641,0.2794916666666667,0.41606293209788775,0.19367044633427827,0.4702271200562169,0.266734671989166,0.44303925476965883,0.1905641354470382
3,700,3,10003,5181.345249146223,1627.4122994542122,1819.0322399437428,0.7940724436710676,0.7814009315483339,0.769394991347314,1236.0,0.7461648072723658,1103.0,0.44033809523809914,0.2335,0.37948974487243864,0.14507253626813407,0.4335694725282049,0.27191666666666664,0.3910282403290446,0.1866766716691679,0.4415358296519562,0.2754631944444444,0.40779808316167393,0.1919376354844089,0.46401418350844287,0.2627219231072058,0.4385028750476375,0.18902242362677937
